,Unnamed: 0,CourseName,CourseTag,Content,Down-votes,Up-votes,User,label
593,621,武汉{##大学##}{##公开课##}：说文解字,"武汉{##大学##},汉字,{##中国##}{##大学##}{##视频##}{##公开课##},",学 下一代 学 ,0,2,网易上海市嘉定区网友：,1
594,622,武汉{##大学##}{##公开课##}：说文解字,"武汉{##大学##},汉字,{##中国##}{##大学##}{##视频##}{##公开课##},",老师 讲 真 期待 课程 ,0,0,网易陕西省西安网友：,0
595,623,武汉{##大学##}{##公开课##}：说文解字,"武汉{##大学##},汉字,{##中国##}{##大学##}{##视频##}{##公开课##},",精彩 讲解 学术性 高 通俗 博 通 古 希望 精制 力作 ,0,0,网易山东省青岛网友&nbsp;闲雨敲窗人自闲： ,1
596,624,武汉{##大学##}{##公开课##}：说文解字,"武汉{##大学##},汉字,{##中国##}{##大学##}{##视频##}{##公开课##},",万 老师 课 精彩 希望 新作 ,0,0,网易山东省青岛网友&nbsp;闲雨敲窗人自闲： ,1
597,625,武汉{##大学##}{##公开课##}：说文解字,"武汉{##大学##},汉字,{##中国##}{##大学##}{##视频##}{##公开课##},",万 老师 博 佩 期待 再现 精品 ,0,0,网易广东省广州网友&nbsp;讨厌昵称被占用： ,1
598,626,北京航空航天{##大学##}{##公开课##}：数学大观,"李尚志,北京航空航天{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},数学大观,",发现 喜欢 玩 ,0,3,网易四川省成都网友&nbsp;起得不早： ,1
599,627,北京航空航天{##大学##}{##公开课##}：数学大观,"李尚志,北京航空航天{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},数学大观,",建议 大学 数学 基础 听 风景 收获 ,2,5,网易北京市海淀区手机网友：,0
600,628,北京航空航天{##大学##}{##公开课##}：数学大观,"李尚志,北京航空航天{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},数学大观,",李 老师 讲 太 学以致用 ,0,4,网易山西省长治手机网友：,1
601,629,北京航空航天{##大学##}{##公开课##}：数学大观,"李尚志,北京航空航天{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},数学大观,",角度 看初 高中 数学 ,0,0,网易重庆市万州区网友：,1
602,631,北京航空航天{##大学##}{##公开课##}：数学大观,"李尚志,北京航空航天{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},数学大观,",李 老师 讲 好?? ,0,1,网易山东省济南手机网友&nbsp;有态度网友07fGHj： ,0
603,632,北京航空航天{##大学##}{##公开课##}：数学大观,"李尚志,北京航空航天{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},数学大观,",数学 充满 兴趣 数学 人类 描述 世界 本质 唯一 语言 数学 语言 简洁 事物 本质 听 完 李 讲座 感受 数学 魅力 搜 感动 复数 节课 豁然开朗 -1 偶次方 正 i 虚数 解释 淋漓尽致 谢谢 ,0,3,网易四川省雅安网友&nbsp;herculescd： ,1
604,633,北京航空航天{##大学##}{##公开课##}：数学大观,"李尚志,北京航空航天{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},数学大观,",中国 数学觉 先 讲 id ea 弄 学生 数学 学 数学 数学 教育 改革 先 内容 出发 中小学 改 成 讲法 谈 制度 ,0,2,网易上海市宝山区手机网友：,1
605,634,北京航空航天{##大学##}{##公开课##}：数学大观,"李尚志,北京航空航天{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},数学大观,",两遍 数学 数学 美丽 科 感谢 老师 数学 神 理解 ,0,0,网易吉林省吉林市网友&nbsp;semson： ,0
606,635,北京航空航天{##大学##}{##公开课##}：数学大观,"李尚志,北京航空航天{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},数学大观,",学习 信仰 老师 讲 中国 老师 ,0,3,网易广东省深圳网友：,1
607,636,北京航空航天{##大学##}{##公开课##}：数学大观,"李尚志,北京航空航天{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},数学大观,",讲 值得 学习 过高 数学 深思 体会 数学 学习 学习 真诚 感谢 李 教授 讲 谢谢 ,0,1,网易山西省太原网友：,0
608,637,北京航空航天{##大学##}{##公开课##}：数学大观,"李尚志,北京航空航天{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},数学大观,",连续 2天 完 14集 受益 遗憾 想到 年轻 有趣 知识 保送 读 数学 研究生 机会 轻易 放 转眼 离开 学校 20年 数学 喜爱 教授 授课 原先 认知 数学 高度 认知 数学 意义 描述 有趣 抽 繁 入 简 融会贯通 实在 难 盼望 导航 课 越来越 青年 同学 兴趣 大学问 兴趣 成就 李 博士 国家 改革开放 第一代 博士 学习 榜 祝 李 老师 身体 健康 幸福 快乐 ,0,24,网易陕西省西安网友：,1
609,638,北京航空航天{##大学##}{##公开课##}：数学大观,"李尚志,北京航空航天{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},数学大观,",完 谢谢 老师 ,0,0,网易浙江省温州手机网友：,1
610,639,北京航空航天{##大学##}{##公开课##}：航空航天概论,"航空,航天,杨超,{##中国##}{##大学##}{##视频##}{##公开课##},",通俗 易懂 老师 不错 说话 条理 ,0,2,网易广东省广州网友：,1
611,640,北京航空航天{##大学##}{##公开课##}：航空航天概论,"航空,航天,杨超,{##中国##}{##大学##}{##视频##}{##公开课##},",透彻 听 明白 ,0,2,网易江西省南昌手机网友&nbsp;oep2jt6rbi4fa1fd23177a0a989ff6e59c0a454c1c： ,1
612,641,北京航空航天{##大学##}{##公开课##}：航空航天概论,"航空,航天,杨超,{##中国##}{##大学##}{##视频##}{##公开课##},",科普 知识 ,0,0,网易湖北省荆州网友&nbsp;163137107： ,3
613,642,北京航空航天{##大学##}{##公开课##}：航空航天概论,"航空,航天,杨超,{##中国##}{##大学##}{##视频##}{##公开课##},",朗读 教材 慢慢 解释 太 杨超 老师 解释 点 ,0,1,网易福建省厦门网友：,0
614,644,北京航空航天{##大学##}{##公开课##}：航空航天概论,"航空,航天,杨超,{##中国##}{##大学##}{##视频##}{##公开课##},",电磁 推进 200000m s 说 ,1,2,网易新疆维吾尔自治区巴音郭楞蒙古自治州网友：,1
615,645,北京航空航天{##大学##}{##公开课##}：航空航天概论,"航空,航天,杨超,{##中国##}{##大学##}{##视频##}{##公开课##},",电磁 推进 200000m /s 说 ,0,1,网易新疆维吾尔自治区巴音郭楞蒙古自治州网友：,0
616,646,北京航空航天{##大学##}{##公开课##}：航空航天概论,"航空,航天,杨超,{##中国##}{##大学##}{##视频##}{##公开课##},",一段 说 自动 着陆 空客 波音 自动 接地 能力 机组 资质 机场 盲降 运行 CA TI II 标准 自动 落地 机场 盲降 CA TI II 标准 CA TI 飞机 自动 落地 航空公司 标准 ,0,2,网易湖南省张家界网友：,0
617,647,北京航空航天{##大学##}{##公开课##}：航空航天概论,"航空,航天,杨超,{##中国##}{##大学##}{##视频##}{##公开课##},",讲 收益 ,0,0,网易辽宁省阜新网友：,0
618,648,北京航空航天{##大学##}{##公开课##}：航空航天概论,"航空,航天,杨超,{##中国##}{##大学##}{##视频##}{##公开课##},",谢谢 教授 受益匪浅 ,0,0,网易陕西省西安网友&nbsp;195814224： ,0
619,649,北京航空航天{##大学##}{##公开课##}：航空航天概论,"航空,航天,杨超,{##中国##}{##大学##}{##视频##}{##公开课##},",300- 600st大白鲸 美国 b r> 这是 空客 运输 飞机 部件 研制 怪异 飞机 300 <b r 开头 都是 Ai rb 教授 g o o g l e ,0,2,网易四川省成都网友&nbsp;YoungSimpleNaive： ,3
620,650,清华{##大学##}{##公开课##}《普通物理 》,"物理，国内，{##中国##}{##大学##}{##视频##}{##公开课##},",厉害 年纪 英语 ,0,0,网易湖北省荆州手机网友&nbsp;有态度网友0fyd8K： ,0
621,651,清华{##大学##}{##公开课##}《普通物理 》,"物理，国内，{##中国##}{##大学##}{##视频##}{##公开课##},",清华大学 音 总 显示 讨厌 ,0,1,网易安徽省手机网友&nbsp;有态度网友0fy7Br： ,0
622,652,清华{##大学##}{##公开课##}《普通物理 》,"物理，国内，{##中国##}{##大学##}{##视频##}{##公开课##},",杨 年龄 讲课 真 感动 ,0,3,网易安徽省手机网友&nbsp;有态度网友0fy7Br： ,1
623,653,清华{##大学##}{##公开课##}《普通物理 》,"物理，国内，{##中国##}{##大学##}{##视频##}{##公开课##},",半懵半懂 杨 开篇 学 英语 吸引 真心 希望 大师 学习 走 时代 前列 旗帜 ,0,6,网易上海市浦东新区网友&nbsp;radickli： ,1
624,655,{##中国##}药科{##大学##}、沈阳药科{##大学##}、北京{##大学##}{##公开课##}：药学概论,"余伯阳,冯锋,谢晓慧,王F,徐晓媛,潘卫三,北京{##大学##},沈阳药科{##大学##},{##中国##}药科{##大学##},吴春福,邵蓉,尤启冬,",老师 讲 听到 相关 课程 ,0,0,网易上海市浦东新区手机网友&nbsp;有态度网友07c1pM： ,0
625,656,{##中国##}药科{##大学##}、沈阳药科{##大学##}、北京{##大学##}{##公开课##}：药学概论,"余伯阳,冯锋,谢晓慧,王F,徐晓媛,潘卫三,北京{##大学##},沈阳药科{##大学##},{##中国##}药科{##大学##},吴春福,邵蓉,尤启冬,",女 老师 口语 表达 好些 ,0,0,网易黑龙江省哈尔滨手机网友&nbsp;死亡诗社会员： ,1
626,657,武汉{##大学##}{##公开课##}：走进测绘殿堂,"武汉{##大学##},走进测绘殿堂,网易{##公开课##},技能,",请问 老师 讲课 课件 ,0,3,网易江苏省徐州网友：,1
627,658,武汉{##大学##}{##公开课##}：走进测绘殿堂,"武汉{##大学##},走进测绘殿堂,网易{##公开课##},技能,",武汉大学 太 厉害 ,0,0,网易河北省保定手机网友&nbsp;有态度网友06NAZj： ,0
628,659,武汉{##大学##}{##公开课##}：走进测绘殿堂,"武汉{##大学##},走进测绘殿堂,网易{##公开课##},技能,",武汉 精英 加油 ,4,2,网易云南省曲靖网友&nbsp;m134****8585： ,1
629,660,武汉{##大学##}{##公开课##}：走进测绘殿堂,"武汉{##大学##},走进测绘殿堂,网易{##公开课##},技能,",武大 第一 牛课 可惜测绘学院 妹子 质量 差 点 ,0,4,网易北京市朝阳区手机网友&nbsp;有态度网友07jV8I： ,1
630,661,武汉{##大学##}{##公开课##}：走进测绘殿堂,"武汉{##大学##},走进测绘殿堂,网易{##公开课##},技能,",宋宇 报刊 选读 ,0,1,网易河北省石家庄手机网友&nbsp;有态度网友06K9D1： ,1
631,662,武汉{##大学##}{##公开课##}：走进测绘殿堂,"武汉{##大学##},走进测绘殿堂,网易{##公开课##},技能,",武大 院士 好多 羡慕 ,0,3,网易广东省深圳网友&nbsp;有态度网友07083P： ,0
632,663,武汉{##大学##}{##公开课##}：走进测绘殿堂,"武汉{##大学##},走进测绘殿堂,网易{##公开课##},技能,",宁津生 院士 年事已高 依然 本科生 讲授 课程 实 属 ,0,0,网易湖北省武汉手机网友&nbsp;有态度网友07b4rL： ,0
633,664,武汉{##大学##}{##公开课##}：走进测绘殿堂,"武汉{##大学##},走进测绘殿堂,网易{##公开课##},技能,",武大 课程 学习 ,0,2,网易河北省石家庄手机网友&nbsp;Ray19701306： ,1
634,665,武汉{##大学##}{##公开课##}：走进测绘殿堂,"武汉{##大学##},走进测绘殿堂,网易{##公开课##},技能,",学习 同学 加油 ,0,2,网易广东省深圳网友&nbsp;有态度网友07083P： ,0
635,666,清华{##大学##}{##公开课##}：{##中国##}古代礼仪文明,"{##中国##}古代史,彭林,清华{##大学##},网易{##公开课##},{##中国##}古代礼仪文明,",更新 期待 ,1,0,网易河北省廊坊手机网友&nbsp;有态度网友06XNVQ： ,0
636,667,清华{##大学##}{##公开课##}：{##中国##}古代礼仪文明,"{##中国##}古代史,彭林,清华{##大学##},网易{##公开课##},{##中国##}古代礼仪文明,",讲 真 太 学 知识 礼仪 风俗 做法 “知其然 知 所以然 传承 ,0,1,网易北京市昌平区网友：,0
637,668,清华{##大学##}{##公开课##}：{##中国##}古代礼仪文明,"{##中国##}古代史,彭林,清华{##大学##},网易{##公开课##},{##中国##}古代礼仪文明,",彭 老师 太 赞 ,0,4,网易加拿大手机网友：,0
638,669,清华{##大学##}{##公开课##}：{##中国##}古代礼仪文明,"{##中国##}古代史,彭林,清华{##大学##},网易{##公开课##},{##中国##}古代礼仪文明,",长 知识 不愧 博大精深 中华 文化 ,0,1,网易福建省莆田手机网友：,1
639,670,清华{##大学##}{##公开课##}：{##中国##}古代礼仪文明,"{##中国##}古代史,彭林,清华{##大学##},网易{##公开课##},{##中国##}古代礼仪文明,",留言 课 ,0,3,网易广东省韶关网友：,3
640,671,清华{##大学##}{##公开课##}：{##中国##}古代礼仪文明,"{##中国##}古代史,彭林,清华{##大学##},网易{##公开课##},{##中国##}古代礼仪文明,",感谢 彭 老师 ,0,5,网易天津市南开区手机网友：,0
641,672,清华{##大学##}{##公开课##}：{##中国##}古代礼仪文明,"{##中国##}古代史,彭林,清华{##大学##},网易{##公开课##},{##中国##}古代礼仪文明,",回音 听 舒服 ,0,0,网易河南省商丘网友：,1
643,674,清华{##大学##}{##公开课##}：{##中国##}古代礼仪文明,"{##中国##}古代史,彭林,清华{##大学##},网易{##公开课##},{##中国##}古代礼仪文明,",彭 老师 三个 真 发人深 我国 古代 体育 体育 精神 西方 体育 精神 一种 崇拜 不过是 疏学 浅罢 ,0,2,网易广东省深圳网友：,1
644,675,清华{##大学##}{##公开课##}：{##中国##}古代礼仪文明,"{##中国##}古代史,彭林,清华{##大学##},网易{##公开课##},{##中国##}古代礼仪文明,",讲 内容 老师 知识 渊博 ,0,8,网易新疆维吾尔自治区石河子网友：,1
645,677,清华{##大学##}{##公开课##}：{##中国##}古代礼仪文明,"{##中国##}古代史,彭林,清华{##大学##},网易{##公开课##},{##中国##}古代礼仪文明,",机器人 围棋 赢 ,1,2,网易湖南省郴州手机网友&nbsp;有态度网友06yB0P： ,1
646,678,清华{##大学##}{##公开课##}：{##中国##}古代礼仪文明,"{##中国##}古代史,彭林,清华{##大学##},网易{##公开课##},{##中国##}古代礼仪文明,",学生 一点 敬意 礼课 ,0,0,网易贵州省遵义网友：,0
647,679,清华{##大学##}{##公开课##}：{##中国##}古代礼仪文明,"{##中国##}古代史,彭林,清华{##大学##},网易{##公开课##},{##中国##}古代礼仪文明,",专业 趣味 并存 希望 彭 老师 般 博学多闻 收放 自如 ,0,0,网易北京市海淀区手机网友：,0
648,680,清华{##大学##}{##公开课##}：{##中国##}古代礼仪文明,"{##中国##}古代史,彭林,清华{##大学##},网易{##公开课##},{##中国##}古代礼仪文明,",学 止 顶彭 老师 ,0,3,网易河南省商丘网友：,1
649,683,清华{##大学##}{##公开课##}：{##中国##}古代礼仪文明,"{##中国##}古代史,彭林,清华{##大学##},网易{##公开课##},{##中国##}古代礼仪文明,",彭 老师 讲 沉稳 简洁 感情 感染力 文化 家园 确实 自觉 自觉 远离 陌生 社会 西方 文明 不过是 物质 强力 占领 世界 深度 价值 远非 表面 无可置疑 世界 民族 适合 细心 体会 才是 ,0,8,网易河北省衡水网友：,1
650,684,清华{##大学##}{##公开课##}：{##中国##}古代礼仪文明,"{##中国##}古代史,彭林,清华{##大学##},网易{##公开课##},{##中国##}古代礼仪文明,",有趣 细节 堂 课 结束 侧视 镜头 都是 ,0,1,网易山东省济南网友&nbsp;何处不江湖： ,1
651,685,清华{##大学##}{##公开课##}：{##中国##}古代礼仪文明,"{##中国##}古代史,彭林,清华{##大学##},网易{##公开课##},{##中国##}古代礼仪文明,",老师 有意思 ,0,0,网易湖北省武汉网友：,0
652,686,清华{##大学##}{##公开课##}：{##中国##}古代礼仪文明,"{##中国##}古代史,彭林,清华{##大学##},网易{##公开课##},{##中国##}古代礼仪文明,",老师 从头到尾 都是 站 喝 口 水 坐 同学 喝 听课 状况 中学 大学 算是 较好 ,0,2,网易浙江省杭州网友：,1
653,687,清华{##大学##}{##公开课##}：{##中国##}古代礼仪文明,"{##中国##}古代史,彭林,清华{##大学##},网易{##公开课##},{##中国##}古代礼仪文明,",19课 结束 问 记住 硬 知识么 转念 彭 老师 专心 学问 致学 授课 目的 乃是 教化 品德 品行 ,0,4,网易湖南省长沙网友&nbsp;zz15074999348： ,1
654,688,清华{##大学##}{##公开课##}：{##中国##}古代礼仪文明,"{##中国##}古代史,彭林,清华{##大学##},网易{##公开课##},{##中国##}古代礼仪文明,",斗胆 老师 讲课 太 适合 跳跃 思维 太 强 知识点 讲 一半 懂 停 讲 故事 趣味 引入 太 死板 ,0,0,网易浙江省温州手机网友：,1
655,690,{##中国##}海洋{##大学##}{##公开课##}：海洋学——认识海洋的科学,"{##中国##}海洋{##大学##},环境,海洋学——认识海洋的科学,海洋,网易{##公开课##},",顶 网 易 顶 公开 课 ,0,0,网易广东省深圳网友&nbsp;chebingfung： ,1
656,691,{##中国##}海洋{##大学##}{##公开课##}：海洋学——认识海洋的科学,"{##中国##}海洋{##大学##},环境,海洋学——认识海洋的科学,海洋,网易{##公开课##},",老师 说 棒 ,0,0,网易山东省青岛手机网友&nbsp;oep2jt6e4vbbb784f4fb306d8c0f6fd5995988528c： ,2
657,692,{##中国##}地质{##大学##}{##公开课##}：地球的过去与未来,"童金南,龚一鸣,殷鸿福,{##中国##}地质{##大学##},谢树成,地球的过去与未来,",地球 水 较少 大陆 相连 大陆 漂移 分开 地表 不平 海水 淹没 剩余 ,0,0,网易河南省新乡网友&nbsp;凉爽的风802： ,1
658,693,{##中国##}地质{##大学##}{##公开课##}：地球的过去与未来,"童金南,龚一鸣,殷鸿福,{##中国##}地质{##大学##},谢树成,地球的过去与未来,",专业 公开 课 感谢 网易 希望 明年 考上 研究生 ,1,5,网易湖北省武汉网友：,0
659,694,{##中国##}地质{##大学##}{##公开课##}：地球的过去与未来,"童金南,龚一鸣,殷鸿福,{##中国##}地质{##大学##},谢树成,地球的过去与未来,",网 易 公开 课 做 真 国内 做 希望 做 ,0,1,网易河北省秦皇岛网友：,2
660,695,{##中国##}地质{##大学##}{##公开课##}：地球的过去与未来,"童金南,龚一鸣,殷鸿福,{##中国##}地质{##大学##},谢树成,地球的过去与未来,",地球 学 知识 ,0,1,网易河南省洛阳网友&nbsp;154018898： ,2
661,696,{##中国##}地质{##大学##}{##公开课##}：地球的过去与未来,"童金南,龚一鸣,殷鸿福,{##中国##}地质{##大学##},谢树成,地球的过去与未来,",太 好看 精心 有趣 课程 袁 老师 精彩 热忱 地质界 袁滕飞 追寻 真相 探索 精神 希望 ,0,0,网易上海市浦东新区手机网友&nbsp;木乔水： ,3
662,697,西北工业{##大学##}和华南理工{##大学##}{##公开课##}：材料科学与工程导论,"科学,网易{##公开课##},{##中国##}{##大学##}{##公开课##},材料,",PP T 行 念 累 ,3,8,网易广东省梅州网友：,1
663,698,西北工业{##大学##}和华南理工{##大学##}{##公开课##}：材料科学与工程导论,"科学,网易{##公开课##},{##中国##}{##大学##}{##公开课##},材料,",精彩 趋势 案例 生动 ,0,0,网易广东省广州手机网友&nbsp;有态度网友06nOl6： ,0
664,699,湖南农业{##大学##}{##公开课##}：{##中国##}茶道,"植物学,{##中国##}茶道,湖南农业{##大学##},网易{##公开课##},",理解 茶道 文化 体会 茶道 细节 外在 表现 最为 水 尊重 儒家 理解 ,0,4,网易北京市大兴区网友：,1
665,700,湖南农业{##大学##}{##公开课##}：{##中国##}茶道,"植物学,{##中国##}茶道,湖南农业{##大学##},网易{##公开课##},",卡 死 网 易 升级 服务器 ,0,1,网易山东省东营手机网友：,0
666,701,湖南农业{##大学##}{##公开课##}：{##中国##}茶道,"植物学,{##中国##}茶道,湖南农业{##大学##},网易{##公开课##},",朱 老师 越 越 漂亮 ,0,1,网易天津市手机网友：,2
667,702,湖南农业{##大学##}{##公开课##}：{##中国##}茶道,"植物学,{##中国##}茶道,湖南农业{##大学##},网易{##公开课##},",老师 气质 鞠躬 礼仪 一刻 真 心动 想 报 大学 ,0,0,网易重庆市荣昌区网友：,1
668,703,湖南农业{##大学##}{##公开课##}：{##中国##}茶道,"植物学,{##中国##}茶道,湖南农业{##大学##},网易{##公开课##},",谢谢 网易 实用 ,0,0,网易北京市海淀区网友：,1
669,704,湖南农业{##大学##}{##公开课##}：{##中国##}茶道,"植物学,{##中国##}茶道,湖南农业{##大学##},网易{##公开课##},",课程 想 朱 老师 气质 ,0,0,网易湖南省长沙网友：,2
670,705,湖南农业{##大学##}{##公开课##}：{##中国##}茶道,"植物学,{##中国##}茶道,湖南农业{##大学##},网易{##公开课##},",知识分子 素养 何在 志 道 游 艺 台湾 课程 真 差 有人 说 华夏 正统 台北 ,0,0,网易江西省九江手机网友&nbsp;有态度网友06_Hrd： ,1
671,706,湖南农业{##大学##}{##公开课##}：{##中国##}茶道,"植物学,{##中国##}茶道,湖南农业{##大学##},网易{##公开课##},",偏 学院 派 内容 理论 涉及 茶叶 品质 鉴赏 内容 较少 适合 学者 茶道 感谢 朱 老师 讲解 ,0,0,网易四川省绵阳网友：,1
672,707,湖南农业{##大学##}{##公开课##}：{##中国##}茶道,"植物学,{##中国##}茶道,湖南农业{##大学##},网易{##公开课##},",朱 教授 气质 中国 茶道 融 一体 学习 ,0,3,网易山东省济南手机网友：,1
673,708,湖南农业{##大学##}{##公开课##}：{##中国##}茶道,"植物学,{##中国##}茶道,湖南农业{##大学##},网易{##公开课##},",文化 经济 面前 也就是 那种 科学 哲学 面前 消失 殆尽 ,0,0,网易北京市大兴区网友：,1
674,709,湖南农业{##大学##}{##公开课##}：{##中国##}茶道,"植物学,{##中国##}茶道,湖南农业{##大学##},网易{##公开课##},",讲 茶道 老师 讲 ,0,0,网易黑龙江省哈尔滨手机网友&nbsp;有态度网友06m1-k： ,0
675,710,湖南农业{##大学##}{##公开课##}：{##中国##}茶道,"植物学,{##中国##}茶道,湖南农业{##大学##},网易{##公开课##},",谢谢 老师 辛劳 讲解 谢 棒 课程 ,0,1,网易河南省郑州手机网友&nbsp;182****7506： ,1
676,712,湖南农业{##大学##}{##公开课##}：{##中国##}茶道,"植物学,{##中国##}茶道,湖南农业{##大学##},网易{##公开课##},",教条 化 照本宣科 ,0,2,网易江西省宜春网友&nbsp;小伙奔跑： ,1
677,713,山东{##大学##}{##公开课##}：{##中国##}传统政治思想与政治智慧,"葛荃,政治学,山东{##大学##},网易{##公开课##},{##中国##}传统政治思想与政治智慧,",深度 受用 谢谢 老师 ,0,0,网易山东省青岛手机网友&nbsp;有态度网友07ic5P： ,1
678,714,山东{##大学##}{##公开课##}：{##中国##}传统政治思想与政治智慧,"葛荃,政治学,山东{##大学##},网易{##公开课##},{##中国##}传统政治思想与政治智慧,",左边 上课 睡觉 ,0,0,网易上海市手机网友&nbsp;有态度网友06Y8Mh： ,1
679,715,山东{##大学##}{##公开课##}：{##中国##}传统政治思想与政治智慧,"葛荃,政治学,山东{##大学##},网易{##公开课##},{##中国##}传统政治思想与政治智慧,",葛 老师 知识 渊博 分析 详细 易懂 长相 夸张 ,0,0,网易广东省湛江手机网友&nbsp;有态度网友06nOR_： ,0
680,716,山东{##大学##}{##公开课##}：{##中国##}传统政治思想与政治智慧,"葛荃,政治学,山东{##大学##},网易{##公开课##},{##中国##}传统政治思想与政治智慧,",两天 听 完 受益 良多 谢谢 老师 ,0,1,网易河南省驻马店网友&nbsp;天朝萝莉委员会： ,1
681,717,山东{##大学##}{##公开课##}：{##中国##}传统政治思想与政治智慧,"葛荃,政治学,山东{##大学##},网易{##公开课##},{##中国##}传统政治思想与政治智慧,",葛 老师 大拇 聆听 完 受教 ,0,6,网易上海市普陀区手机网友：,1
682,718,国立台湾{##大学##}{##公开课##}：{##中国##}传统生命礼俗,"{##中国##}生命礼俗,网易{##公开课##},{##中国##}传统文化,台湾{##大学##},",越 学习 越 发现 浅薄 ,0,0,网易河南省郑州手机网友&nbsp;有态度网友0fwtiO： ,1
683,719,国立台湾{##大学##}{##公开课##}：{##中国##}传统生命礼俗,"{##中国##}生命礼俗,网易{##公开课##},{##中国##}传统文化,台湾{##大学##},",长 知识 受益匪浅 ,0,1,网易河北省石家庄手机网友&nbsp;xcbllk： ,3
684,721,厦门{##大学##}{##公开课##}：高级计量经济学,"洪永森,厦门{##大学##},高级计量经济学,{##公开课##},高挤,厦大,",老师 英文 真 言 难 ,0,0,网易广东省广州网友&nbsp;有态度网友07wx6-： ,3
685,722,厦门{##大学##}{##公开课##}：高级计量经济学,"洪永森,厦门{##大学##},高级计量经济学,{##公开课##},高挤,厦大,",老师 中文 讲 听 感觉 难 英文 授课 服气 孩子 听 太 ???? ,0,0,网易陕西省西安手机网友&nbsp;m135****6070： ,1
686,723,厦门{##大学##}{##公开课##}：高级计量经济学,"洪永森,厦门{##大学##},高级计量经济学,{##公开课##},高挤,厦大,",明明 讲 初级 计量 经济 学好 干 弄 高级 计量 经济学 字样 ,0,0,网易重庆市巴南区网友&nbsp;有态度网友06voEy： ,1
687,724,厦门{##大学##}{##公开课##}：高级计量经济学,"洪永森,厦门{##大学##},高级计量经济学,{##公开课##},高挤,厦大,",中 英 字 幕 ,0,0,网易福建省福州手机网友&nbsp;有态度网友06rlwX： ,1
688,725,厦门{##大学##}{##公开课##}：高级计量经济学,"洪永森,厦门{##大学##},高级计量经济学,{##公开课##},高挤,厦大,",老师 隔壁 班 学 英语 ,0,2,网易陕西省汉中手机网友&nbsp;有态度网友06S9Gt： ,0
689,726,厦门{##大学##}{##公开课##}：高级计量经济学,"洪永森,厦门{##大学##},高级计量经济学,{##公开课##},高挤,厦大,",这是 天书 ,0,1,网易福建省福州手机网友：,1
690,727,厦门{##大学##}{##公开课##}：高级计量经济学,"洪永森,厦门{##大学##},高级计量经济学,{##公开课##},高挤,厦大,",英语 思维 ,0,0,网易宁夏回族自治区银川手机网友&nbsp;有态度网友06DzsJ： ,1
691,728,厦门{##大学##}{##公开课##}：高级计量经济学,"洪永森,厦门{##大学##},高级计量经济学,{##公开课##},高挤,厦大,",uk n o w u k n o w 崩溃 ,0,0,网易英国手机网友&nbsp;SURFING： ,0
692,729,厦门{##大学##}{##公开课##}：高级计量经济学,"洪永森,厦门{##大学##},高级计量经济学,{##公开课##},高挤,厦大,",摄像 老师 真 傻 清 ,0,0,网易英国手机网友&nbsp;SURFING： ,0
693,730,厦门{##大学##}{##公开课##}：高级计量经济学,"洪永森,厦门{##大学##},高级计量经济学,{##公开课##},高挤,厦大,",天 外国人 听 懂 ,0,0,网易河南省郑州手机网友：,1
694,731,厦门{##大学##}{##公开课##}：高级计量经济学,"洪永森,厦门{##大学##},高级计量经济学,{##公开课##},高挤,厦大,",习惯 听洪 老师 讲课 ,0,0,网易广东省广州网友&nbsp;有态度网友07wx6-： ,1
695,732,厦门{##大学##}{##公开课##}：高级计量经济学,"洪永森,厦门{##大学##},高级计量经济学,{##公开课##},高挤,厦大,",计量 经济学 确实 难 ,0,0,网易浙江省杭州网友&nbsp;安倩浩然： ,1
696,733,厦门{##大学##}{##公开课##}：高级计量经济学,"洪永森,厦门{##大学##},高级计量经济学,{##公开课##},高挤,厦大,",这是 E v i e w s 做 回归 想起 大学 计量 经济 ,0,0,网易浙江省杭州网友&nbsp;单卫东： ,1
697,734,厦门{##大学##}{##公开课##}：高级计量经济学,"洪永森,厦门{##大学##},高级计量经济学,{##公开课##},高挤,厦大,",洪 老师 讲 真 ,0,1,网易上海市徐汇区手机网友&nbsp;有态度网友06-k4M： ,0
698,736,厦门{##大学##}{##公开课##}：高级计量经济学,"洪永森,厦门{##大学##},高级计量经济学,{##公开课##},高挤,厦大,",说 封面 吸引 未来 都市 N O 比心 太 萌 点 ′ ` ,0,0,网易广东省深圳手机网友：,1
699,737,厦门{##大学##}{##公开课##}：高级计量经济学,"洪永森,厦门{##大学##},高级计量经济学,{##公开课##},高挤,厦大,",这是 研究生 课程 ,0,1,网易四川省绵阳手机网友&nbsp;有态度网友07dZLX： ,0
